year,state,pop,log_pop,acres,nrel_cap_factor,tot_sales,log_sales,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,lbl_sales_2016,tot_rps_lbl_mwh_2016,tot_rps_lbl_target_2016,solar_rps_manual_mwh_2016,solar_rps_manual_target_2016,dg_rps_manual_mwh_2016,dg_rps_manual_target_2016,solar_rps_lbl_mwh_2016,solar_rps_lbl_target_2016,lbl_sales_2025,tot_rps_lbl_mwh_2025,tot_rps_lbl_target_2025,solar_rps_manual_mwh_2025,solar_rps_manual_target_2025,dg_rps_manual_mwh_2025,dg_rps_manual_target_2025,solar_rps_lbl_mwh_2025,solar_rps_lbl_target_2025,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020,itc_dummy,ptc_dummy,alt_ptc_dummy,retail_choice,p_iou_sales_2016,p_public_sales_2016,p_retail_sales_2016
2014,ID,1631112,14.304772548773403,53487,0.22,23233284.0,16.961096463674448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2015,ID,1651059,14.316927458181379,53487,0.22,23058814.0,16.95355864043313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2016,ID,1682380,14.335720015520604,53487,0.22,23062961.0,16.95373846872513,0.0,0.0,0.0,134.6,120.0,2.0,54.6,40.0,1.0,134.6,120.0,2.0,54.6,40.0,1.0,60.0,40.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2017,ID,1717715,14.356505477194544,53487,0.22,23793790.0,16.984935180225268,0.0,0.0,0.0,158.5,120.0,6.0,132.5,100.0,5.0,293.1,240.0,8.0,187.1,140.0,6.0,20.0,20.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2018,ID,1750536,14.375432584718089,53487,0.22,23753508.0,16.983240782800735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1,240.0,8.0,187.1,140.0,6.0,0.0,0.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2019,ID,1787065,14.396085167290911,53487,0.22,23985275.0,16.992950658351845,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1,240.0,8.0,187.1,140.0,6.0,0.0,0.0,23062.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25753.384733926563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0,0,0,0,0.8844978624249344,0.1155021375750656,0.0
2010,IL,12840503,16.368115029913618,36060,0.186,211630816.0,19.170353880615245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,10.0,9.0,1.0,0.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2011,IL,12867454,16.37021173560466,36060,0.186,212853260.0,19.176113566071347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,10.0,9.0,1.0,0.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2012,IL,12882510,16.37138113543106,36060,0.186,224547629.0,19.229598398546706,0.0,0.0,0.0,25.9,22.6,2.0,22.8,20.0,1.0,35.900000000000006,31.6,3.0,32.8,29.0,2.0,11.3,20.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2013,IL,12895129,16.372360201125016,36060,0.186,239679117.0,19.29481157420757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.900000000000006,31.6,3.0,32.8,29.0,2.0,0.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2014,IL,12884493,16.371535053215286,36060,0.186,239822109.0,19.295407993972464,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.900000000000006,31.6,3.0,32.8,29.0,2.0,0.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2015,IL,12858913,16.369547747540288,36060,0.186,231692341.0,19.260920933180813,0.0,0.0,0.0,7.0,5.9,2.0,0.0,0.0,0.0,42.900000000000006,37.5,5.0,32.8,29.0,2.0,2.95,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2016,IL,12820527,16.366558116256208,36060,0.186,232866174.0,19.265974486006765,0.0,0.0,0.0,1.1,1.0,1.0,0.0,0.0,0.0,44.00000000000001,38.5,6.0,32.8,29.0,2.0,1.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2017,IL,12778828,16.363300296918133,36060,0.186,225008399.0,19.231648288360876,0.0,0.0,2.0,0.2,0.1,1.0,0.0,0.0,0.0,44.20000000000001,38.6,7.0,32.8,29.0,2.0,0.1,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2018,IL,12723071,16.35892751755413,36060,0.186,233030633.0,19.26668047499128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.20000000000001,38.6,7.0,32.8,29.0,2.0,0.0,0.0,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2019,IL,12671821,16.354891267305263,36060,0.186,226196461.0,19.236914476077395,1.9,1.9,0.0,2.1,1.6,1.0,2.1,1.6,1.0,46.30000000000001,40.2,8.0,34.9,30.6,3.0,1.6,1.6,141050.409,1410504.09,10.0,84630.2454,0.6,0.0,0.0,0.0,0.0,144229.4398309019,3389391.8360261945,23.5,216344.15974635282,1.5,79326.19190699604,0.55,318747.0620262932,2.21,1.0,0.0,1.0,20.0,0.0,0,0,0,1,0.260318217383365,0.086498844362466,0.6531829382541688
2010,IN,6490432,15.685839650409521,23158,0.184,105994376.0,18.478896594065017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2011,IN,6516528,15.689852276728764,23158,0.184,105818139.0,18.47723250881803,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2012,IN,6537703,15.693096438498463,23158,0.184,104884934.0,18.46837444055421,0.0,0.0,0.0,9.9,7.5,6.0,4.0,3.0,2.0,9.9,7.5,6.0,4.0,3.0,2.0,1.25,1.5,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2013,IN,6568713,15.697828480860801,23158,0.184,105487389.0,18.47410196819043,12.5,10.0,0.0,44.3,32.7,5.0,44.3,32.7,5.0,54.2,40.2,11.0,48.3,35.7,7.0,6.540000000000001,6.540000000000001,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2014,IN,6593644,15.701616712682013,23158,0.184,106942504.0,18.4878019022098,9.8,7.5,0.0,41.7,34.3,10.0,0.0,0.0,0.0,95.9,74.5,21.0,48.3,35.7,7.0,3.43,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2015,IN,6608422,15.703855454129334,23158,0.184,104514518.0,18.464836547949172,4.4,3.5,0.0,39.900000000000006,30.9,11.0,26.1,19.7,5.0,135.8,105.4,32.0,74.4,55.400000000000006,12.0,2.809090909090909,3.94,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2016,IN,6634304,15.70776432197947,23158,0.184,103704821.0,18.457059161993772,1.8,1.5,1.5,38.6,32.2,12.0,12.2,10.6,2.0,174.4,137.6,44.0,86.60000000000001,66.0,14.0,2.683333333333333,5.300000000000001,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2017,IN,6658078,15.711341412278284,23158,0.184,98965968.0,18.410286591424928,0.0,0.0,0.0,48.2,36.2,7.0,0.0,0.0,0.0,222.6,173.8,51.0,86.60000000000001,66.0,14.0,5.171428571428572,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2018,IN,6695497,15.716945768855526,23158,0.184,104194376.0,18.46176871269834,0.0,0.0,0.0,23.0,19.5,5.0,6.1,4.0,1.0,245.6,193.3,56.0,92.7,70.0,15.0,3.9,4.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2019,IN,6732219,15.722415364958001,23158,0.184,102104203.0,18.441504447811614,0.0,0.0,0.0,35.3,27.3,6.0,0.0,0.0,0.0,280.90000000000003,220.6,62.0,92.7,70.0,15.0,4.55,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109205.21665530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.804328056197158,0.195671943802842,0.0
2010,KS,2858190,14.865699115318233,52660,0.238,40420675.0,17.514851969453947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2011,KS,2869225,14.869552516426625,52660,0.238,40760399.0,17.52322155527972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2012,KS,2885257,14.875124535412626,52660,0.238,40293476.0,17.5117001279559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2013,KS,2893212,14.877877861605235,52660,0.238,39847397.0,17.500567641117247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2014,KS,2900475,14.880385074647524,52660,0.238,40561606.0,17.518332512124065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2015,KS,2909011,14.883323718838357,52660,0.238,39849127.0,17.500611055808715,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2016,KS,2910844,14.8839536314601,52660,0.238,40810174.0,17.524441971033767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2017,KS,2908718,14.88322299224891,52660,0.238,40287787.0,17.51155892887816,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,4.0,3.0,3.0,1.3,1.0,1.0,1.0,1.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2018,KS,2911359,14.884130540441578,52660,0.238,42036979.0,17.554060241257755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2019,KS,2913314,14.884801822785983,52660,0.238,41159628.0,17.532968430988408,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397.77755002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0,0,0,0.6534332740575041,0.3465667259424959,0.0
2010,KY,4348181,15.285268154691668,25863,0.186,93569426.0,18.35421424278848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2011,KY,4369821,15.290232605134445,25863,0.186,89538341.0,18.310177482573284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2012,KY,4386346,15.294007092217427,25863,0.186,89048490.0,18.304691610790314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2013,KY,4404659,15.298173402324169,25863,0.186,84763842.0,18.25537961832199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2014,KY,4414349,15.300370929279472,25863,0.186,78838924.0,18.18291739226119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2015,KY,4425976,15.303001377075041,25863,0.186,76038630.0,18.14675205858895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2016,KY,4438182,15.305755391097534,25863,0.186,74553575.0,18.12702855241827,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2017,KY,4452268,15.308924187229737,25863,0.186,72634387.0,18.100949017795948,1.4,1.1,0.0,20.3,15.2,4.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,3.8,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2018,KY,4461153,15.310917810765035,25863,0.186,76610636.0,18.154246476246822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2019,KY,4467673,15.312378249384595,25863,0.186,75345382.0,18.13759319383282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84102.03117945981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.5406460490313271,0.4593539509686729,0.0
2010,LA,4544532,15.329435309994881,31776,0.196,85079692.0,18.25909892816752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2011,LA,4575625,15.336253859383044,31776,0.196,86369081.0,18.274140310931248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2012,LA,4600972,15.34177814348553,31776,0.196,84730743.0,18.25498905716724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2013,LA,4624527,15.346884653428432,31776,0.196,85807932.0,18.267622007737625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2014,LA,4644013,15.35108942110694,31776,0.196,90628316.0,18.32227726081453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2015,LA,4664628,15.355518646318684,31776,0.196,91676489.0,18.333776513949566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2016,LA,4678135,15.358410084196397,31776,0.196,91452659.0,18.331332008376265,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,1.1,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2017,LA,4670560,15.356789536802825,31776,0.196,91205935.0,18.328630529681547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2018,LA,4659690,15.354459480283886,31776,0.196,94186072.0,18.360782872988544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
2019,LA,4648794,15.352118389086547,31776,0.196,93128525.0,18.34949108629661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878.35565654036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.8286398485316308,0.1713601514683692,0.0
